Semaine;cadre du piégeage;date pose;;;;;;;;;;;date relevé;Piège;commune;village;nom;lambx;lamby;alt;date;precipitation;tn;tx;un;ux;Environnement;eau;débris;Y;X;nombre œufs;espèces;sexe;nombre;observations;agents
4;suivi de site;15/01/2020;;;;;;;;;;;21/01/2020;2;Mtsamboro;Hamjago;mtsamboro;;;;21/01/2020;2.8;28.4;31.9;;;U;claire;faibles;-12.691895;45.074194;x;Ae. albopictus;F;35;;
4;suivi de site;15/01/2020;;;;;;;;;;;21/01/2020;2;Mtsamboro;Hamjago;mtsamboro;;;;21/01/2020;2.8;28.4;31.9;;;U;claire;faibles;-12.691895;45.074194;x;Ae. albopictus;M;17;;
4;suivi de site;15/01/2020;;;;;;;;;;;21/01/2020;3;Mtsamboro;Hamjago;mtsamboro;;;;21/01/2020;2.8;28.4;31.9;;;PU;;;-12.693616;45.072215;;;;;support retourné;
4;suivi de site;15/01/2020;;;;;;;;;;;22/01/2020;1;Tsingoni;Combani;mamoudzou;77743;-36166;65;22/01/2020;;;;;;u;trouble;eleves;-12.790057;45.136375;x;Ae. aegypti;F;18;;
4;suivi de site;15/01/2020;;;;;;;;;;;22/01/2020;1;Tsingoni;Combani;mamoudzou;77743;-36166;65;22/01/2020;;;;;;u;trouble;eleves;-12.790057;45.136375;x;Ae. aegypti;M;7;;
4;suivi de site;15/01/2020;;;;;;;;;;;22/01/2020;2;Tsingoni;Combani;mamoudzou;77743;-36166;65;22/01/2020;;;;;;pu;;;-12.787129;45.136426;;;;;sec;
4;suivi de site;15/01/2020;;;;;;;;;;;22/01/2020;3;Tsingoni;Combani;mamoudzou;77743;-36166;65;22/01/2020;;;;;;R;;;-12.799184;45.131766;;;;;sec;
4;suivi de site;16/01/2020;;;;;;;;;;;23/01/2020;1;Chirongui;Poroani;bandrele;;;;23/01/2020;35;;;;;R;claire;faibles;-12.898602;45.144943;x;Ae. albopictus;M;16;;
4;suivi de site;16/01/2020;;;;;;;;;;;23/01/2020;1;Chirongui;Poroani;bandrele;;;;23/01/2020;35;;;;;R;claire;faibles;-12.898602;45.144943;x;Ae. albopictus;F;37;;
4;suivi de site;16/01/2020;;;;;;;;;;;23/01/2020;2;Chirongui;Poroani;bandrele;;;;23/01/2020;35;;;;;U;claire;faibles;-12.892639;45.143049;x;Ae. albopictus;M;12;;
4;suivi de site;16/01/2020;;;;;;;;;;;23/01/2020;2;Chirongui;Poroani;bandrele;;;;23/01/2020;35;;;;;U;claire;faibles;-12.892639;45.143049;x;Ae. albopictus;F;16;;
4;suivi de site;16/01/2020;;;;;;;;;;;23/01/2020;3;Chirongui;Poroani;bandrele;;;;23/01/2020;35;;;;;PU;claire;faibles;-12.891217;45.13983;x;Ae. albopictus;M;9;;
4;RSI aeroport;16/01/2020;;;;;;;;;;;23/01/2020;3;Chirongui;Poroani;bandrele;;;;23/01/2020;35;;;;;PU;claire;faibles;-12.891217;45.13983;x;Ae. albopictus;F;4;;
4;RSI aeroport;16/01/2020;;;;;;;;;;;23/01/2020;1;Dembeni;Tsararano;dembeni;77736;-36166;20;23/01/2020;30;20.1;28.9;;;U;claire;faibles;-12.837436;45.173188;x;Ae. albopictus;M;7;;
4;RSI aeroport;16/01/2020;;;;;;;;;;;23/01/2020;1;Dembeni;Tsararano;dembeni;77736;-36166;20;24/01/2020;30;20.1;28.9;;;U;claire;faibles;-12.837436;45.173188;x;Ae. albopictus;F;19;;
4;RSI aeroport;16/01/2020;;;;;;;;;;;23/01/2020;2;Dembeni;Tsararano;dembeni;77736;-36166;20;25/01/2020;30;20.1;28.9;;;PU;trouble;eleves;-12.837079;45.172459;x;Ae. albopictus;M;8;;
4;RSI aeroport;16/01/2020;;;;;;;;;;;23/01/2020;2;Dembeni;Tsararano;dembeni;77736;-36166;20;26/01/2020;30;20.1;28.9;;;PU;trouble;eleves;-12.837079;45.172459;x;Ae. albopictus;F;17;;
4;RSI aeroport;16/01/2020;;;;;;;;;;;23/01/2020;3;Dembeni;Tsararano;dembeni;77736;-36166;20;27/01/2020;30;20.1;28.9;;;R;claire;faibles;-12.831521;45.190547;x;Ae. albopictus;M;10;;
4;RSI aeroport;16/01/2020;;;;;;;;;;;23/01/2020;3;Dembeni;Tsararano;dembeni;77736;-36166;20;28/01/2020;30;20.1;28.9;;;R;claire;faibles;-12.831521;45.190547;x;Ae. albopictus;F;11;;
4;RSI aeroport;16/01/2020;;;;;;;;;;;23/01/2020;1;Pamandzi;Pamandzi;pamandzi;;;;23/01/2020;19.5;25;28.9;;;U;trouble;eleves;-12.802788;45.280685;x;Ae. albopictus;M;5;;
4;RSI aeroport;20/01/2020;;;;;;;;;;;27/01/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;27/01/2020;0;25.7;32;;;U;trouble;eleves;-12.781331;45.257037;x;Ae. albopictus;F;4;;
4;RSI aeroport;20/01/2020;;;;;;;;;;;27/01/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;27/01/2020;0;25.7;32;;;U;trouble;eleves;-12.781331;45.257037;x;Ae. albopictus;M;25;;
4;RSI aeroport;20/01/2020;;;;;;;;;;;27/01/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;27/01/2020;0;25.7;32;;;U;trouble;eleves;-12.781331;45.257037;x;Ae. aegyti;M;3;;
4;RSI aeroport;20/01/2020;;;;;;;;;;;27/01/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;27/01/2020;0;25.7;32;;;U;trouble;eleves;-12.781331;45.257037;x;Ae. aegyti;F;9;;
4;RSI port Dzaoudzi;20/01/2020;;;;;;;;;;;27/01/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;27/01/2020;0;25.7;32;;;U;claire;faibles;-12.780903;45.25596;x;Ae. albopictus;M;5;;
4;RSI port Dzaoudzi;20/01/2020;;;;;;;;;;;27/01/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;27/01/2020;0;25.7;32;;;U;claire;faibles;-12.780903;45.25596;x;Ae. albopictus;F;7;;
4;RSI port Dzaoudzi;20/01/2020;;;;;;;;;;;27/01/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;27/01/2020;0;25.7;32;;;U;;;-12.781941;45.255825;;;;;sec;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;claire;faibles;-12.737952;45.211288;x;Ae. albopictus;f;7;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;claire;faibles;-12.737952;45.211288;x;Ae. albopictus;m;11;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;claire;faibles;-12.737445;45.217375;x;Ae.aegypti;F;9;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;claire;faibles;-12.737445;45.217375;x;Ae. aegypti;M;5;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;trouble;faibles;-12.737133;45.211163;x;Eretmapodites;F;9;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;trouble;faibles;-12.737133;45.211163;x;Eretmapodites;M;3;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;claire;faibles;-12.736728;45.211373;x;Ae. albopictus;F;17;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;claire;faibles;-12.736728;45.211373;x;Ae. albopictus;M;8;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;claire;faibles;-12.736737;45.211307;x;Ae. aegypti;F;14;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;claire;faibles;-12.736737;45.211307;x;Ae. aegypti;M;6;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;trouble;faibles;-12.735929;45.212028;x;Ae. albopictus;F;22;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;trouble;faibles;-12.735929;45.212028;x;Ae. albopictus;M;11;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;claire;faibles;-12.736063;45.212353;x;Eretmapodites;F;7;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;claire;faibles;-12.736063;45.212353;x;Eretmapodites;M;13;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;claire;faibles;-12.784653;45.213437;x;Ae. aegypti;F;19;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;28/01/2020;;;;;;pu;claire;faibles;-12.784653;45.213437;x;Ae. aegypti;M;12;;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;;;-12.728873;45.189997;;;;;sec;
4;RSI port Dzaoudzi;21/01/2020;;;;;;;;;;;28/01/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;;;-12.730208;45.188323;;;;;sec;
20;TIS;21/01/2020;;;;;;;;;;;28/01/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;claire;faibles;-12.730103;45.187517;x;Ae. albopictus;F;9;;
20;TIS;21/01/2020;;;;;;;;;;;28/01/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;claire;faibles;-12.730103;45.187517;x;Ae. albopictus;M;7;;
20;TIS;21/01/2020;;;;;;;;;;;28/01/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;trouble;eleves;-12.730593;45.187795;x;Ae. aegypti;F;12;;
3;TIS;21/01/2020;;;;;;;;;;;28/01/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;trouble;eleves;-12.730593;45.187795;x;Ae. aegypti;M;8;;
3;TIS;21/01/2020;;;;;;;;;;;28/01/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;trouble;eleves;-12.730922;45.186777;x;Ae. albopictus;F;5;;
3;TIS;21/01/2020;;;;;;;;;;;28/01/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;trouble;eleves;-12.730922;45.186777;x;Ae. albopictus;M;9;;
3;TIS;21/01/2020;;;;;;;;;;;28/01/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;;;-12.731113;45.187412;;;;;pot retourné;
3;TIS;21/01/2020;;;;;;;;;;;28/01/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;claire;faibles;-12.731265;45.187862;x;Ae. aegypti;F;2;;
3;TIS;21/01/2020;;;;;;;;;;;28/01/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;claire;faibles;-12.731265;45.187862;x;Ae. aegypti;M;7;;
3;TIS;21/01/2020;;;;;;;;;;;28/01/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;trouble;eleves;-12.732338;45.188305;x;Eretmapodites;F;5;;
3;TIS;21/01/2020;;;;;;;;;;;28/01/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;trouble;eleves;-12.732338;45.188305;x;Eretmapodites;M;6;;
3;TIS;21/01/2020;;;;;;;;;;;28/01/2020;9;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;;;-12.733173;45.187612;;;;;pot retourné;
3;TIS;21/01/2020;;;;;;;;;;;28/01/2020;10;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;;;-12.732395;45.18749;;;;;pot retourné;
3;TIS;21/01/2020;;;;;;;;;;;28/01/2020;11;Koungou;Kangani;mamoudzou;77743;-36166;65;28/01/2020;;;;;;u;;;-12.732617;45.189292;;;;;pot absent;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;1;Pamandzi;Pamandzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;trouble;eleves;-12.802788;45.280685;x;Ae. albopictus;F;13;;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;2;Pamandzi;Pamandzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;trouble;eleves;-12.80191;45.28373;x;Ae. aegypti;M;15;;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;2;Pamandzi;Pamandzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;trouble;eleves;-12.80191;45.28373;x;Ae. aegypti;F;21;;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;2;Pamandzi;Pamandzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;trouble;eleves;-12.80191;45.28373;x;E. quinquevittatus;M;9;;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;2;Pamandzi;Pamandzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;trouble;eleves;-12.80191;45.28373;x;E. quinquevittatus;F;15;;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;3;Pamandzi;Pamandzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;claire;faibles;-12.806818;45.283596;x;Ae. albopictus;M;7;;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;3;Pamandzi;Pamandzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;claire;faibles;-12.806818;45.283596;x;Ae. albopictus;F;3;;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;3;Pamandzi;Pamandzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;claire;faibles;-12.806818;45.283596;x;Ae. aegypti;M;2;;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;3;Pamandzi;Pamandzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;claire;faibles;-12.806818;45.283596;x;Ae. aegypti;F;8;;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;3;Pamandzi;Pamandzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;claire;faibles;-12.806818;45.283596;x;Cx. quinquefasciatus;M;1;;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;3;Pamandzi;Pamandzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;;;-12.806818;45.283596;x;Cx. quinquefasciatus;F;3;;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;;;-12.782298;45.254961;;;;;sec;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;;;-12.782298;45.254961;;;;;sec;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;;;-12.782298;45.254961;;;;;sec;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;;;-12.782298;45.254961;;;;;sec;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;;;-12.782538;45.254437;;;;;pot absent;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;;;-12.782538;45.254437;;;;;pot absent;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;;;-12.782538;45.254437;;;;;pot absent;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;;;-12.782538;45.254437;;;;;pot absent;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;;;-12.782538;45.254437;;;;;pot absent;
3;TIS;23/01/2020;;;;;;;;;;;30/01/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;;;-12.782538;45.254437;;;;;pot absent;
3;suivi de site;23/01/2020;;;;;;;;;;;30/01/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;trouble;faibles;-12.782921;45.254866;x;Ae. albopictus;F;14;;
3;suivi de site;23/01/2020;;;;;;;;;;;30/01/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;trouble;faibles;-12.782921;45.254866;x;Ae. albopictus;M;11;;
3;suivi de site;23/01/2020;;;;;;;;;;;30/01/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;trouble;faibles;-12.782921;45.254866;x;Ae. aegyti;F;7;;
3;suivi de site;23/01/2020;;;;;;;;;;;30/01/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;30/01/2020;3.6;27.4;32.1;;;U;trouble;faibles;-12.782921;45.254866;x;Ae. aegyti;M;2;;
3;suivi de site;22/01/2020;;;;;;;;;;;30/01/2020;1;Mtsamboro;M'Tsamboro;mtsamboro;;;;30/01/2020;1;27.5;32.3;;;u;trouble;eleves;-12696179;45.071666;x;Ae. aegypti;F;11;;
3;suivi de site;22/01/2020;;;;;;;;;;;30/01/2020;1;Mtsamboro;M'Tsamboro;mtsamboro;;;;30/01/2020;1;27.5;32.3;;;u;trouble;eleves;-12696179;45.071666;x;Ae. aegypti;M;5;;
3;suivi de site;22/01/2020;;;;;;;;;;;30/01/2020;2;Mtsamboro;M'Tsamboro;mtsamboro;;;;30/01/2020;1;27.5;32.3;;;u;trouble;eleves;-12.698786;45.069612;x;Ae. albopictus;F;42;;
3;suivi de site;22/01/2020;;;;;;;;;;;30/01/2020;2;Mtsamboro;M'Tsamboro;mtsamboro;;;;30/01/2020;1;27.5;32.3;;;u;trouble;eleves;-12.698786;45.069612;x;Ae. albopictus;M;13;;
3;suivi de site;22/01/2020;;;;;;;;;;;30/01/2020;3;Mtsamboro;M'Tsamboro;mtsamboro;;;;30/01/2020;1;27.5;32.3;;;u;;;-12.703138;45.064713;;;;;pot absent;
3;suivi de site;22/01/2020;;;;;;;;;;;30/01/2020;1;Mtsamboro;Hamjago;mtsamboro;;;;30/01/2020;1;27.5;32.3;;;U;;;-12.690124;45.074996;;;;;;
3;RSI aeroport;22/01/2020;;;;;;;;;;;30/01/2020;2;Mtsamboro;Hamjago;mtsamboro;;;;30/01/2020;1;27.5;32.3;;;U;claire;faibles;-12.691895;45.074194;x;Ae. aegypti;F;31;;
3;RSI aeroport;22/01/2020;;;;;;;;;;;30/01/2020;2;Mtsamboro;Hamjago;mtsamboro;;;;30/01/2020;1;27.5;32.3;;;U;claire;faibles;-12.691895;45.074194;x;Ae. aegypti;M;13;;
3;RSI aeroport;22/01/2020;;;;;;;;;;;30/01/2020;3;Mtsamboro;Hamjago;mtsamboro;;;;30/01/2020;1;27.5;32.3;;;U;trouble;eleves;-12.693616;45.072215;x;Ae. albopictus;F;16;;
3;RSI aeroport;22/01/2020;;;;;;;;;;;30/01/2020;3;Mtsamboro;Hamjago;mtsamboro;;;;30/01/2020;1;27.5;32.3;;;U;trouble;eleves;-12.693616;45.072215;x;Ae. albopictus;M;9;;
3;RSI aeroport;23/01/2020;;;;;;;;;;;03/02/2020;1;Pamandzi;Pamandzi;pamandzi;;;;03/02/2020;2.4;26.7;31.2;;;U;claire;faibles;-12.803694;45.283;x;ae.albopictus;F;15;;
4;suivi de site;23/01/2020;;;;;;;;;;;03/02/2020;1;Pamandzi;Pamandzi;pamandzi;;;;03/02/2020;2.4;26.7;31.2;;;U;claire;faibles;-12.803694;45.283;x;Ae. albopictus;M;8;;
4;suivi de site;23/01/2020;;;;;;;;;;;03/02/2020;2;Pamandzi;Pamandzi;pamandzi;;;;03/02/2020;2.4;26.7;31.2;;;U;trouble;eleves;-12.805504;45.282;x;Ae. albopictus;F;31;;
4;suivi de site;23/01/2020;;;;;;;;;;;03/02/2020;2;Pamandzi;Pamandzi;pamandzi;;;;03/02/2020;2.4;26.7;31.2;;;U;trouble;eleves;-12.805504;45.282;x;Ae. albopictus;M;17;;
4;suivi de site;23/01/2020;;;;;;;;;;;03/02/2020;3;Pamandzi;Pamandzi;pamandzi;;;;03/02/2020;2.4;26.7;31.2;;;U;;;-12.806438;45.2828;;;;;sec;
4;suivi de site;24/01/2020;;;;;;;;;;;04/02/2020;1;Chirongui;Poroani;mamoudzou;77743;-36166;65;04/02/2020;;;;;;U;;;-12.898602;45.144943;;;;;pot absent;
4;RSI port Longoni;24/01/2020;;;;;;;;;;;04/02/2020;2;Chirongui;Poroani;mamoudzou;77743;-36166;65;04/02/2020;;;;;;U;claire;faibles;-12.892639;45.143049;x;Ae. albopictus;F;8;;
4;RSI port Longoni;24/01/2020;;;;;;;;;;;04/02/2020;2;Chirongui;Poroani;mamoudzou;77743;-36166;65;04/02/2020;;;;;;U;claire;faibles;-12.892639;45.143049;x;Ae. albopictus;M;3;;
4;RSI port Longoni;24/01/2020;;;;;;;;;;;04/02/2020;3;Chirongui;Poroani;mamoudzou;77743;-36166;65;04/02/2020;;;;;;pu;trouble;eleves;-12.891217;45.13983;x;Ae. aegypti;F;14;;
4;RSI port Longoni;24/01/2020;;;;;;;;;;;04/02/2020;3;Chirongui;Poroani;mamoudzou;77743;-36166;65;04/02/2020;;;;;;pu;trouble;eleves;-12.891217;45.13983;x;Ae. aegypti;M;9;;
4;RSI port Longoni;28/01/2020;;;;;;;;;;;06/02/2020;1;Koungou;Longoni;mamoudzou;77743;-36166;65;06/02/2020;;;;;;pu;trouble;eleves;-12.728105;45.169961;x;Ae. albopictus;F;14;;
4;RSI port Longoni;28/01/2020;;;;;;;;;;;06/02/2020;1;Koungou;Longoni;mamoudzou;77743;-36166;65;06/02/2020;;;;;;pu;trouble;eleves;-12.728105;45.169961;x;Ae. albopictus;M;7;;
4;TIS;28/01/2020;;;;;;;;;;;06/02/2020;2;Koungou;Longoni;mamoudzou;77743;-36166;65;06/02/2020;;;;;;pu;claire;faibles;-12.721057;45.168441;x;Ae. albopictus;F;19;;
4;TIS;28/01/2020;;;;;;;;;;;06/02/2020;2;Koungou;Longoni;mamoudzou;77743;-36166;65;06/02/2020;;;;;;pu;claire;faibles;-12.721057;45.168441;x;Ae. albopictus;M;11;;
4;TIS;28/01/2020;;;;;;;;;;;06/02/2020;3;Koungou;Longoni;mamoudzou;77743;-36166;65;06/02/2020;;;;;;pu;claire;faibles;-12.72308074;45.1682603;x;Ae. aegypti;F;26;;
4;TIS;28/01/2020;;;;;;;;;;;06/02/2020;3;Koungou;Longoni;mamoudzou;77743;-36166;65;06/02/2020;;;;;;pu;claire;faibles;-12.72308074;45.1682603;x;Ae. aegypti;M;10;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;claire;faibles;-12.737952;45.211288;x;Ae. albopictus;F;18;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;claire;faibles;-12.737952;45.211288;x;Ae. albopictus;M;6;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;trouble;eleves;-12.737445;45.211375;x;Ae. albopictus;F;23;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;trouble;eleves;-12.737445;45.211375;x;Ae. albopictus;M;14;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;trouble;eleves;-12.737133;45.211163;x;Eretmapodites;F;8;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;trouble;eleves;-12.737133;45.211163;x;Eretmapodites;M;5;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;claire;faibles;-12.736728;45.211373;x;Ae. aegypti;F;17;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;claire;faibles;-12.736728;45.211373;x;Ae. aegypti;M;9;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;claire;faibles;-12.736737;45.211307;x;Ae. aegypti;F;27;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;claire;faibles;-12.736737;45.211307;x;Ae. aegypti;M;10;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;trouble;eleves;-12.735929;45.212028;x;Ae. albopictus;F;19;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;trouble;eleves;-12.735929;45.212028;x;Ae. albopictus;M;7;;
4;TIS;28/01/2020;;;;;;;;;;;07/02/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;07/02/2020;;;;;;pu;claire;faibles;-12.736063;45.212353;x;Ae. albopictus;F;31;;
